county,old_culture,culture,faith,ruler,ruler_culture
c_guozhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1215,aq_sinitic
c_gurgan,aq_persian,aq_persian,mazdayasna,aq_chief_1216,aq_persian
c_gurganj,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1217,aq_sogdian
c_gurgi,aq_indo_aryan,aq_pulinda,aq_faith_forest_indian,aq_chief_1218,aq_pulinda
c_guria,aq_kartvelian,aq_colchian,aq_faith_anatolian,aq_chief_1219,aq_colchian
c_gurjaratra,aq_indo_aryan,aq_madra,aq_faith_rigvedic,aq_chief_1220,aq_madra
c_gurma,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1221,aq_west_african
c_gutland,aq_germanic,aq_gutnian,aq_faith_germanic,aq_chief_1222,aq_gutnian
c_gutti,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_1223,aq_kadamba_early
c_guwari,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1224,aq_forest_african
c_guzgan,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_1225,aq_bactrian
c_guzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1226,aq_baiyue
c_guzkol,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1227,aq_saka
c_gwalior,aq_indo_aryan,aq_matsya,aq_faith_rigvedic,aq_chief_1228,aq_matsya
c_gwangju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1229,aq_korean
c_gwiju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1230,aq_korean
c_gyaca,aq_tibetan,aq_tibetan,bon,aq_chief_1231,aq_tibetan
c_gyaitang,aq_tibetan,aq_tibetan,bon,aq_chief_1232,aq_tibetan
c_gyama,aq_tibetan,aq_tibetan,bon,aq_chief_1233,aq_tibetan
c_gyangze,aq_tibetan,aq_tibetan,bon,aq_chief_1234,aq_tibetan
c_gyegumdo,aq_tibetan,aq_tibetan,bon,aq_chief_1235,aq_tibetan
c_gyeongju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1236,aq_korean
c_gyirong,aq_tibetan,aq_tibetan,bon,aq_chief_1237,aq_tibetan
c_gyoju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1238,aq_korean
c_gyor,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_1239,aq_gaulish
c_hadithat-ana,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1240,aq_aramaic
c_hadramawt,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_1241,aq_sabaean
c_hadrianeia,aq_anatolian,aq_lydian,aq_faith_artimu,aq_chief_1242,aq_lydian
c_hadrianopolis,aq_anatolian,aq_paphlagonian,aq_faith_ma,aq_chief_1243,aq_paphlagonian
c_hadya,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1244,aq_ethiopian
c_haeju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1245,aq_korean
c_hai_dong,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1246,aq_baiyue
c_hail,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_1247,aq_arabian
c_hainaut,aq_germanic,aq_menapian,aq_faith_celtic,aq_chief_1248,aq_menapian
c_haizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1249,aq_sinitic
c_hakkari,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1250,aq_aramaic
c_halberstadt,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1251,aq_suebian
c_halland,aq_germanic,aq_harudian,aq_faith_germanic,aq_chief_1252,aq_harudian
c_hallstatt,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_1253,aq_noric
c_halsingland,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_1254,aq_germanic
c_haltang,aq_tibetan,aq_tibetan,bon,aq_chief_1255,aq_tibetan
c_halych,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1256,aq_slavic
c_hama,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1257,aq_aramaic
c_hamadan,aq_persian,aq_persian,mazdayasna,aq_chief_1258,aq_persian
c_hamburg,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_1259,aq_cheruscan
c_hampton,aq_brythonic,aq_dumnonian,aq_faith_celtic,aq_chief_1260,aq_dumnonian
c_hamyang,aq_korean,aq_korean,aq_faith_asian,aq_chief_1261,aq_korean
c_hangzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1262,aq_sinitic
c_hanlan,aq_burman,aq_burman,aq_faith_asian,aq_chief_1263,aq_burman
c_hannover,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_1264,aq_cheruscan
c_hanyang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1265,aq_sinitic
c_hanyuan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1266,aq_sinitic
c_hanzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1267,aq_sinitic
c_haozhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1268,aq_sinitic
c_harar,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1269,aq_cushitic
c_hargaya,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1270,aq_cushitic
c_harhiraa,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1271,aq_steppe_eastern
c_harikela,aq_gangetic,aq_vanga,aq_faith_yaksha_naga,aq_chief_1272,aq_vanga
c_harima,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1273,aq_yayoi
c_haripunjaya,aq_tai,aq_tai,aq_faith_asian,aq_chief_1274,aq_tai
c_harjadalen,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_1275,aq_germanic
c_harran,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1276,aq_aramaic
c_harrat_rahat,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_1277,aq_arabian
c_haruppeswara,aq_gangetic,aq_pragjyotisha,aq_faith_yaksha_naga,aq_chief_1278,aq_pragjyotisha
c_hastinapura,aq_indo_aryan,aq_panchala,aq_faith_shukla_yajurvedic,aq_chief_1279,aq_panchala
c_hauran,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1280,aq_aramaic
c_havelberg,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1281,aq_suebian
c_hayk,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_1282,aq_armenian
c_hayq,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1283,aq_ethiopian
c_hedmork,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_1284,aq_germanic
c_hehe,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1285,aq_sinitic
c_heihe,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1286,aq_sinitic
c_hejian,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1287,aq_sinitic
c_helenopontus,aq_anatolian,aq_cappadocian,aq_faith_ma,aq_chief_1288,aq_cappadocian
c_helgum,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_1289,aq_germanic
c_henan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_zhou,aq_sinitic
c_hengzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1291,aq_sinitic
c_hengzhou_1,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1292,aq_baiyue
c_hequ,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1293,aq_sinitic
c_herat,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_1294,aq_bactrian
c_hereford,aq_brythonic,aq_ordovician,aq_faith_celtic,aq_chief_1295,aq_ordovician
c_hereti,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,aq_chief_1296,aq_kartvelian
c_hertfordshire,aq_brythonic,aq_trinovantian,aq_faith_celtic,aq_chief_1297,aq_trinovantian
c_hewes,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_1298,aq_gaulish
c_hezhong,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1299,aq_sinitic
c_hezhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1300,aq_sinitic
c_hida,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_1301,aq_jomon
c_higo,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1302,aq_yayoi
c_hildesheim,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_1303,aq_cheruscan
c_hinthada,aq_burman,aq_burman,aq_faith_asian,aq_chief_1304,aq_burman
c_hiraab,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1305,aq_cushitic
c_hisar,aq_indo_aryan,aq_kuru,aq_faith_krishna_yajurvedic,aq_chief_1306,aq_kuru
c_hitachi,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_1307,aq_jomon
c_hizen,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1308,aq_yayoi
c_hlaingbwe,aq_tai,aq_tai,aq_faith_asian,aq_chief_1309,aq_tai
c_hoanya,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_1310,aq_austronesian
c_hoboksar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1311,aq_saka
c_hobyo,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1312,aq_cushitic
c_hodh,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1313,aq_west_african
c_hodna,aq_berber,aq_numidian_massylian,aq_faith_libyan,aq_chief_1314,aq_numidian_massylian
c_hohaseco,aq_tibetan,aq_tibetan,bon,aq_chief_1315,aq_tibetan
c_hohenau,aq_gaulish,aq_noric,aq_faith_celtic,aq_chief_1316,aq_noric
c_hohenberg,aq_gaulish,aq_vindelician,aq_faith_celtic,aq_chief_1317,aq_vindelician
c_hohenburg,aq_gaulish,aq_boian_danube,aq_faith_celtic,aq_chief_1318,aq_boian_danube
c_hohenlohe,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_1319,aq_suebian
c_hoki,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1320,aq_yayoi
c_holland,aq_germanic,aq_chaucan,aq_faith_germanic,aq_chief_1321,aq_chaucan
c_homs,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1322,aq_aramaic
c_hongju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1323,aq_korean
c_hongzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1324,aq_sinitic
c_hongzhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1325,aq_sinitic
c_honorias,aq_anatolian,aq_paphlagonian,aq_faith_ma,aq_chief_1326,aq_paphlagonian
c_hont,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_1327,aq_gaulish
c_hordalandi,aq_germanic,aq_rugian,aq_faith_germanic,aq_chief_1328,aq_rugian
c_hormuz,aq_persian,aq_persian,mazdayasna,aq_chief_1329,aq_persian
c_hotin,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_1330,aq_getian
c_hradec,aq_gaulish,aq_boian_danube,aq_faith_celtic,aq_chief_1331,aq_boian_danube
c_hradyzk,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1332,aq_slavic
c_hsenwi,aq_burman,aq_burman,aq_faith_asian,aq_chief_1333,aq_burman
c_huaian,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1334,aq_sinitic
c_huaining,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1335,aq_sinitic
c_huaiyang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1336,aq_sinitic
c_huaiyuan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1337,aq_sinitic
c_huaizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1338,aq_sinitic
c_huangzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1339,aq_sinitic
c_huangzhou_1,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1340,aq_baiyue
c_huanzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1341,aq_sinitic
c_huayin,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1342,aq_sinitic
c_huazhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1343,aq_sinitic
c_huesca,aq_iberian,aq_edetanian,aq_faith_iberian,aq_chief_1344,aq_edetanian
c_huichuan,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1345,aq_baiyue
c_huizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1346,aq_sinitic
c_huizhou_1,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1347,aq_baiyue
c_hulwan,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1348,aq_aramaic
c_huntingdonshire,aq_brythonic,aq_cornovian,aq_faith_celtic,aq_chief_1349,aq_cornovian
c_hunyad,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_1350,aq_dacian
c_hunyan,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_1351,aq_numidian_masaesylian
c_huzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1352,aq_sinitic
c_hvosno,aq_illyrian,aq_dardanian,aq_faith_balkan,aq_chief_1353,aq_dardanian
c_hwangju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1354,aq_korean
c_hyuga,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1355,aq_yayoi
c_iasi,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_1356,aq_getian
c_ibadan,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1357,aq_forest_african
c_ibibo,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1358,aq_forest_african
c_idatarainadu,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_1359,aq_kadamba_early
c_idoma,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1360,aq_forest_african
c_ifat,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1361,aq_ethiopian
c_ife,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1362,aq_forest_african
c_ifni,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_1363,aq_maurian
c_ifonyin,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1364,aq_forest_african
c_igala,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1365,aq_forest_african
c_igana,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1366,aq_forest_african
c_igaran,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1367,aq_uralic
c_igbo,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1368,aq_forest_african
c_igbomina,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1369,aq_forest_african
c_ijaw,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1370,aq_forest_african
c_ijebu,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1371,aq_forest_african
c_ikh_bogd,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1372,aq_steppe_eastern
c_ilam,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1373,aq_kirata
c_ile_de_france,aq_gaulish,aq_parisian,aq_faith_celtic,aq_chief_1374,aq_parisian
c_ilek,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1375,aq_sarmatian
c_ilesa,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1376,aq_forest_african
c_ilga,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1377,aq_steppe_eastern
c_iliq,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1378,aq_saka
c_ilo,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1379,aq_forest_african
c_ilorin,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_1380,aq_forest_african
c_ilseon,aq_korean,aq_korean,aq_faith_asian,aq_chief_1381,aq_korean
c_inaba,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1382,aq_yayoi
c_inari,aq_sami,aq_sami,finnish_pagan,aq_chief_1383,aq_sami
c_indrapura,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_1384,aq_mon_khmer
c_ingolstadt,aq_gaulish,aq_vindelician,aq_faith_celtic,aq_chief_1385,aq_vindelician
c_inje,aq_korean,aq_korean,aq_faith_asian,aq_chief_1386,aq_korean
c_innarya,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1387,aq_ethiopian
c_inner_hebrides,aq_pictish,aq_epidian,aq_faith_celtic,aq_chief_1388,aq_epidian
c_innsbruck,aq_gaulish,aq_rhaetian,aq_faith_rhaetian,aq_chief_1389,aq_rhaetian
c_intarta,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_1390,aq_ethiopian
c_inverness,aq_pictish,aq_caledonian,aq_faith_celtic,aq_chief_1391,aq_caledonian
c_ioci,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1392,aq_ainu
c_ionia,aq_anatolian,aq_ionian,hellenic_pagan,aq_chief_1393,aq_ionian
c_ipuskoa,aq_iberian,aq_vasconian,aq_faith_iberian,aq_chief_1394,aq_vasconian
c_irahistan,aq_persian,aq_persian,mazdayasna,aq_chief_1395,aq_persian
c_irbid,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1396,aq_aramaic
c_irbil,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1397,aq_aramaic
c_irkutsk,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_1398,aq_steppe_eastern
c_isauria,aq_anatolian,aq_isaurian,aq_faith_sandas,aq_chief_1399,aq_isaurian
c_isawa,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1400,aq_ainu
c_ise,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_1401,aq_jomon
c_isfahan,aq_persian,aq_persian,mazdayasna,aq_chief_1402,aq_persian
c_isfara,aq_sogdian,aq_sogdian,mazdayasna,aq_chief_1403,aq_sogdian
c_ishim,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1404,aq_uralic
c_iskaf,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1405,aq_aramaic
c_iskar,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1406,aq_ainu
c_isle_of_man,aq_pictish,aq_epidian,aq_faith_celtic,aq_chief_1407,aq_epidian
c_isle_of_wight,aq_brythonic,aq_dumnonian,aq_faith_celtic,aq_chief_1408,aq_dumnonian
c_issoudun,aq_gaulish,aq_biturigian,aq_faith_celtic,aq_chief_1409,aq_biturigian
c_istakhr,aq_persian,aq_persian,mazdayasna,aq_persia,aq_persian
c_itanagar,aq_tibetan,aq_tibetan,bon,aq_chief_1411,aq_tibetan
c_itil,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1412,aq_sarmatian
c_iviza,aq_iberian,aq_talaiotic,aq_faith_iberian,aq_chief_1413,aq_talaiotic
c_iwaki,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1414,aq_ainu
c_iwami,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1415,aq_yayoi
c_iwase,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_1416,aq_ainu
c_iyo,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1417,aq_yayoi
c_izu,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_1418,aq_jomon
c_izumo,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_1419,aq_yayoi
c_jabal_kufs,aq_persian,aq_persian,mazdayasna,aq_chief_1420,aq_persian
c_jabal_quzlum,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_1421,aq_egyptian
c_jafara,aq_punic,aq_punic,aq_faith_punic,aq_chief_1422,aq_punic
c_jaffa,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1423,aq_aramaic
c_jaffna,aq_lankan,aq_lankan,aq_faith_rigvedic,aq_chief_1424,aq_lankan
c_jagatipur,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1425,aq_kirata
c_jahkamakke,aq_sami,aq_sami,finnish_pagan,aq_chief_1426,aq_sami
c_jaksybai,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1427,aq_sarmatian
c_jaligny,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_1428,aq_aeduian
c_jalmat,aq_uralic,aq_uralic,finnish_pagan,aq_chief_1429,aq_uralic
c_jamantau,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1430,aq_saka
c_jambalar,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1431,aq_sarmatian
c_jame,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1432,aq_west_african
c_jamtfir,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_1433,aq_germanic
c_janakpur,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1434,aq_kirata
c_jangheung,aq_korean,aq_korean,aq_faith_asian,aq_chief_1435,aq_korean
c_jangjeong,aq_korean,aq_korean,aq_faith_asian,aq_chief_1436,aq_korean
c_jangyztau,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1437,aq_saka
c_jara,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1438,aq_west_african
c_jasky_kart,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1439,aq_saka
c_jaunpur,aq_magadhan,aq_kasi,aq_faith_shukla_yajurvedic,aq_chief_1440,aq_kasi
c_jawf-al-yamani,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_1441,aq_sabaean
c_jend,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1442,aq_saka
c_jenne,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1443,aq_west_african
c_jeonju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1444,aq_korean
c_jerjul,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1445,aq_tagar
c_jersika,aq_baltic,aq_baltic,baltic_pagan,aq_chief_1446,aq_baltic
c_jerusalem,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1447,aq_aramaic
c_jharkand,aq_magadhan,aq_atavi,aq_faith_forest_indian,aq_chief_1448,aq_atavi
c_jian_an,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1449,aq_baiyue
c_jianchang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1450,aq_sinitic
c_jianchang_1,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1451,aq_baiyue
c_jianchuan,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1452,aq_baiyue
c_jiangling,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chu,aq_sinitic
c_jiangning,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1454,aq_sinitic
c_jiangzhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1455,aq_sinitic
c_jiankang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1456,aq_sinitic
c_jianyang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1457,aq_sinitic
c_jianzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1458,aq_sinitic
c_jiazhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1459,aq_sinitic
c_jie_DZU,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1460,aq_saka
c_jiezhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1461,aq_sinitic
c_jihlava,aq_gaulish,aq_boian_danube,aq_faith_celtic,aq_chief_1462,aq_boian_danube
c_jilali,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1463,aq_saka
c_jilanjik,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1464,aq_saka
c_jilat,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_1465,aq_arabian
c_jilib,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1466,aq_cushitic
c_jillye,aq_korean,aq_korean,aq_faith_asian,aq_chief_1467,aq_korean
c_jimi,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_1468,aq_central_african
c_jimsar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1469,aq_saka
c_jinghiz,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1470,aq_saka
c_jingzhao,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_qin,aq_sinitic
c_jingzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1472,aq_sinitic
c_jingzhou_2,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1473,aq_baiyue
c_jinju,aq_korean,aq_korean,aq_faith_asian,aq_chief_1474,aq_korean
c_jinsko,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1475,aq_saka
c_jinzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1476,aq_sinitic
c_jinzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1477,aq_sinitic
c_jiren_suat,aq_saka,aq_saka,aq_faith_steppe,aq_chief_1478,aq_saka
c_jiruft,aq_persian,aq_persian,mazdayasna,aq_chief_1479,aq_persian
c_jitikul,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_1480,aq_sarmatian
c_jiuquan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1481,aq_sinitic
c_jiushijiuquan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1482,aq_sinitic
c_jizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1483,aq_sinitic
c_jizhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1484,aq_sinitic
c_jizhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1485,aq_sinitic
c_jizhou_3,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1486,aq_sinitic
c_jolof,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1487,aq_west_african
c_jone,aq_tibetan,aq_tibetan,bon,aq_chief_1488,aq_tibetan
c_jovvkuj,aq_sami,aq_sami,finnish_pagan,aq_chief_1489,aq_sami
c_jowol,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1490,aq_west_african
c_jubba,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_1491,aq_cushitic
c_julevadno,aq_sami,aq_sami,finnish_pagan,aq_chief_1492,aq_sami
c_julfar,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_1493,aq_arabian
c_julym,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_1494,aq_tagar
c_jumla,aq_himalayan,aq_kirata,aq_faith_himalayan,aq_chief_1495,aq_kirata
c_junzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_1496,aq_sinitic
c_juterbog,aq_slavic,aq_slavic,slavic_pagan,aq_chief_1497,aq_slavic
c_juwain,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_1498,aq_bactrian
c_juwair,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_1499,aq_aramaic
c_juzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_1500,aq_baiyue
c_kaabu,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1501,aq_west_african
c_kaarta,aq_west_african,aq_west_african,west_african_pagan,aq_chief_1502,aq_west_african
